date,accident_grave
2005-10-03,0.4470588235294118
2005-10-04,0.432
2005-10-05,0.40816326530612246
2005-10-06,0.4738955823293173
2005-10-07,0.44
2005-10-08,0.57421875
2005-10-09,0.6008064516129032
2005-10-10,0.48184818481848185
2005-10-11,0.4245614035087719
2005-10-12,0.39776951672862454
2005-10-13,0.48148148148148145
2005-10-14,0.4563106796116505
2005-10-15,0.49834983498349833
2005-10-16,0.5648148148148148
2005-10-17,0.4591439688715953
2005-10-18,0.46153846153846156
2005-10-19,0.39923954372623577
2005-10-20,0.3333333333333333
2005-10-21,0.4364820846905538
2005-10-22,0.46122448979591835
2005-10-23,0.5542857142857143
2005-10-24,0.48095238095238096
2005-10-25,0.4645669291338583
2005-10-26,0.46558704453441296
2005-10-27,0.46885245901639344
2005-10-28,0.4291044776119403
2005-10-29,0.5743801652892562
2005-10-30,0.5113122171945701
2005-10-31,0.4823008849557522
2005-11-01,0.4588235294117647
2005-11-02,0.3951890034364261
2005-11-03,0.45703125
2005-11-04,0.43573667711598746
2005-11-05,0.4774774774774775
2005-11-06,0.5885714285714285
2005-11-07,0.41729323308270677
2005-11-08,0.43703703703703706
2005-11-09,0.422680412371134
2005-11-10,0.4639175257731959
2005-11-11,0.5619047619047619
2005-11-12,0.49224806201550386
2005-11-13,0.4838709677419355
2005-11-14,0.45977011494252873
2005-11-15,0.3857677902621723
2005-11-16,0.3931297709923664
2005-11-17,0.4538152610441767
2005-11-18,0.4409937888198758
2005-11-19,0.5261044176706827
2005-11-20,0.5705882352941176
2005-11-21,0.3992673992673993
2005-11-22,0.40893470790378006
2005-11-23,0.391304347826087
2005-11-24,0.4232209737827715
2005-11-25,0.4680232558139535
2005-11-26,0.49344978165938863
2005-11-27,0.4371584699453552
2005-11-28,0.3902439024390244
2005-11-29,0.425
2005-11-30,0.46863468634686345
2005-12-01,0.3781818181818182
2005-12-02,0.4423676012461059
2005-12-03,0.4404332129963899
2005-12-04,0.48623853211009177
2005-12-05,0.4166666666666667
2005-12-06,0.5225563909774437
2005-12-07,0.4666666666666667
2005-12-08,0.46534653465346537
2005-12-09,0.43506493506493504
2005-12-10,0.5076923076923077
2005-12-11,0.5697674418604651
2005-12-12,0.5233644859813084
2005-12-13,0.4841628959276018
2005-12-14,0.4796380090497738
2005-12-15,0.48727272727272725
2005-12-16,0.45272206303724927
2005-12-17,0.5355648535564853
2005-12-18,0.4666666666666667
2005-12-19,0.4059040590405904
2005-12-20,0.456
2005-12-21,0.435
2005-12-22,0.459915611814346
2005-12-23,0.46464646464646464
2005-12-24,0.574468085106383
2005-12-25,0.6074074074074074
2005-12-26,0.5094339622641509
2005-12-27,0.5547945205479452
2005-12-28,0.4632352941176471
2005-12-29,0.4188034188034188
2005-12-30,0.45569620253164556
2005-12-31,0.4779874213836478
2006-01-01,0.4966887417218543
2006-01-02,0.40625
2006-01-03,0.46808510638297873
2006-01-04,0.44711538461538464
2006-01-05,0.5297297297297298
2006-01-06,0.452914798206278
2006-01-07,0.44385026737967914
2006-01-08,0.5310344827586206
2006-01-09,0.4549763033175355
2006-01-10,0.4180327868852459
2006-01-11,0.41544117647058826
2006-01-12,0.42913385826771655
2006-01-13,0.4412811387900356
2006-01-14,0.5163934426229508
2006-01-15,0.5161290322580645
2006-01-16,0.4528301886792453
2006-01-17,0.37065637065637064
2006-01-18,0.39814814814814814
2006-01-19,0.46875
2006-01-20,0.390625
2006-01-21,0.5235849056603774
2006-01-22,0.5633802816901409
2006-01-23,0.45549738219895286
2006-01-24,0.39035087719298245
2006-01-25,0.4260089686098655
2006-01-26,0.4808743169398907
2006-01-27,0.43137254901960786
2006-01-28,0.5225806451612903
2006-01-29,0.6106194690265486
2006-01-30,0.48404255319148937
2006-01-31,0.448559670781893
2006-02-01,0.4095238095238095
2006-02-02,0.43776824034334766
2006-02-03,0.4080717488789238
2006-02-04,0.47802197802197804
2006-02-05,0.5111111111111111
2006-02-06,0.4606741573033708
2006-02-07,0.4734042553191489
2006-02-08,0.3640776699029126
2006-02-09,0.3669724770642202
2006-02-10,0.47368421052631576
2006-02-11,0.5201793721973094
2006-02-12,0.5153846153846153
2006-02-13,0.43434343434343436
2006-02-14,0.4396551724137931
2006-02-15,0.37254901960784315
2006-02-16,0.4479166666666667
2006-02-17,0.4951923076923077
2006-02-18,0.4666666666666667
2006-02-19,0.46540880503144655
2006-02-20,0.43859649122807015
2006-02-21,0.3872832369942196
2006-02-22,0.45161290322580644
2006-02-23,0.46794871794871795
2006-02-24,0.41968911917098445
2006-02-25,0.5414364640883977
2006-02-26,0.44274809160305345
2006-02-27,0.42528735632183906
2006-02-28,0.41743119266055045
2006-03-01,0.3875
2006-03-02,0.45901639344262296
2006-03-03,0.4956521739130435
2006-03-04,0.5491329479768786
2006-03-05,0.48366013071895425
2006-03-06,0.4381443298969072
2006-03-07,0.3920704845814978
2006-03-08,0.2926829268292683
2006-03-09,0.4049586776859504
2006-03-10,0.4716981132075472
2006-03-11,0.5343915343915344
2006-03-12,0.5507246376811594
2006-03-13,0.3862433862433862
2006-03-14,0.42790697674418604
2006-03-15,0.43457943925233644
2006-03-16,0.45408163265306123
2006-03-17,0.4225941422594142
2006-03-18,0.5142857142857142
2006-03-19,0.5192307692307693
2006-03-20,0.3829787234042553
2006-03-21,0.4772727272727273
2006-03-22,0.3473684210526316
2006-03-23,0.4398148148148148
2006-03-24,0.4146341463414634
2006-03-25,0.42990654205607476
2006-03-26,0.5654761904761905
2006-03-27,0.425414364640884
2006-03-28,0.3942307692307692
2006-03-29,0.44976076555023925
2006-03-30,0.40669856459330145
2006-03-31,0.46382978723404256
2006-04-01,0.47417840375586856
2006-04-02,0.5536723163841808
2006-04-03,0.4088888888888889
2006-04-04,0.43846153846153846
2006-04-05,0.42660550458715596
2006-04-06,0.4549019607843137
2006-04-07,0.523972602739726
2006-04-08,0.4731182795698925
2006-04-09,0.5227272727272727
2006-04-10,0.4010152284263959
2006-04-11,0.42857142857142855
2006-04-12,0.41968911917098445
2006-04-13,0.495
2006-04-14,0.4686192468619247
2006-04-15,0.5549738219895288
2006-04-16,0.5714285714285714
2006-04-17,0.5069444444444444
2006-04-18,0.40476190476190477
2006-04-19,0.44
2006-04-20,0.4325581395348837
2006-04-21,0.4681647940074906
2006-04-22,0.5680933852140078
2006-04-23,0.5144230769230769
2006-04-24,0.46808510638297873
2006-04-25,0.3557692307692308
2006-04-26,0.38190954773869346
2006-04-27,0.4782608695652174
2006-04-28,0.44155844155844154
2006-04-29,0.5097087378640777
2006-04-30,0.5139664804469274
2006-05-01,0.53125
2006-05-02,0.44534412955465585
2006-05-03,0.3937007874015748
2006-05-04,0.4217391304347826
2006-05-05,0.36015325670498083
2006-05-06,0.4780701754385965
2006-05-07,0.5319148936170213
2006-05-08,0.5374149659863946
2006-05-09,0.3577586206896552
2006-05-10,0.4474885844748858
2006-05-11,0.43568464730290457
2006-05-12,0.44583333333333336
2006-05-13,0.5767634854771784
2006-05-14,0.5742574257425742
2006-05-15,0.4827586206896552
2006-05-16,0.40076335877862596
2006-05-17,0.38197424892703863
2006-05-18,0.4046511627906977
2006-05-19,0.45985401459854014
2006-05-20,0.5043478260869565
2006-05-21,0.5854922279792746
2006-05-22,0.4144144144144144
2006-05-23,0.3829787234042553
2006-05-24,0.4253731343283582
2006-05-25,0.5878787878787879
2006-05-26,0.4774774774774775
2006-05-27,0.5240641711229946
2006-05-28,0.4891304347826087
2006-05-29,0.4226415094339623
2006-05-30,0.4148148148148148
2006-05-31,0.2839506172839506
2006-06-01,0.39111111111111113
2006-06-02,0.47962382445141066
2006-06-03,0.4849624060150376
2006-06-04,0.5756097560975609
2006-06-05,0.4457831325301205
2006-06-06,0.438871473354232
2006-06-07,0.4368231046931408
2006-06-08,0.4
2006-06-09,0.4818181818181818
2006-06-10,0.5056603773584906
2006-06-11,0.582995951417004
2006-06-12,0.43859649122807015
2006-06-13,0.4631578947368421
2006-06-14,0.42248062015503873
2006-06-15,0.44534412955465585
2006-06-16,0.4228187919463087
2006-06-17,0.5470383275261324
2006-06-18,0.5311004784688995
2006-06-19,0.47540983606557374
2006-06-20,0.45787545787545786
2006-06-21,0.5118110236220472
2006-06-22,0.4647887323943662
2006-06-23,0.48951048951048953
2006-06-24,0.556420233463035
2006-06-25,0.5
2006-06-26,0.42016806722689076
2006-06-27,0.4338235294117647
2006-06-28,0.4214876033057851
2006-06-29,0.44360902255639095
2006-06-30,0.4618055555555556
2006-07-01,0.5436241610738255
2006-07-02,0.5537190082644629
2006-07-03,0.41694915254237286
2006-07-04,0.41044776119402987
2006-07-05,0.4533762057877814
2006-07-06,0.4227941176470588
2006-07-07,0.4139194139194139
2006-07-08,0.5683760683760684
2006-07-09,0.5829145728643216
2006-07-10,0.4155844155844156
2006-07-11,0.5254901960784314
2006-07-12,0.4691358024691358
2006-07-13,0.4142857142857143
2006-07-14,0.5674157303370787
2006-07-15,0.5714285714285714
2006-07-16,0.5935828877005348
2006-07-17,0.3940677966101695
2006-07-18,0.46774193548387094
2006-07-19,0.48846153846153845
2006-07-20,0.3991031390134529
2006-07-21,0.5020576131687243
2006-07-22,0.56
2006-07-23,0.5775401069518716
2006-07-24,0.46445497630331756
2006-07-25,0.5210084033613446
2006-07-26,0.5203252032520326
2006-07-27,0.4375
2006-07-28,0.49469964664310956
2006-07-29,0.5741626794258373
2006-07-30,0.5797101449275363
2006-07-31,0.5
2006-08-01,0.4326923076923077
2006-08-02,0.4868421052631579
2006-08-03,0.4690721649484536
2006-08-04,0.47641509433962265
2006-08-05,0.5345622119815668
2006-08-06,0.6136363636363636
2006-08-07,0.38323353293413176
2006-08-08,0.49473684210526314
2006-08-09,0.5411764705882353
2006-08-10,0.48223350253807107
2006-08-11,0.4857142857142857
2006-08-12,0.576271186440678
2006-08-13,0.5838150289017341
2006-08-14,0.5209580838323353
2006-08-15,0.5974842767295597
2006-08-16,0.44385026737967914
2006-08-17,0.4528301886792453
2006-08-18,0.4371584699453552
2006-08-19,0.5088757396449705
2006-08-20,0.5642458100558659
2006-08-21,0.46733668341708545
2006-08-22,0.4639175257731959
2006-08-23,0.5131578947368421
2006-08-24,0.5
2006-08-25,0.497907949790795
2006-08-26,0.5741626794258373
2006-08-27,0.672316384180791
2006-08-28,0.4774774774774775
2006-08-29,0.38392857142857145
2006-08-30,0.48130841121495327
2006-08-31,0.4829059829059829
2006-09-01,0.5311355311355311
2006-09-02,0.5706806282722513
2006-09-03,0.5939086294416244
2006-09-04,0.4418604651162791
2006-09-05,0.39271255060728744
2006-09-06,0.42276422764227645
2006-09-07,0.3938223938223938
2006-09-08,0.4470198675496689
2006-09-09,0.5644599303135889
2006-09-10,0.6064814814814815
2006-09-11,0.43209876543209874
2006-09-12,0.40077821011673154
2006-09-13,0.47126436781609193
2006-09-14,0.36
2006-09-15,0.40390879478827363
2006-09-16,0.5020576131687243
2006-09-17,0.547486033519553
2006-09-18,0.3472803347280335
2006-09-19,0.38
2006-09-20,0.44765342960288806
2006-09-21,0.4448669201520912
2006-09-22,0.4206896551724138
2006-09-23,0.4876325088339223
2006-09-24,0.6062176165803109
2006-09-25,0.3941908713692946
2006-09-26,0.3920863309352518
2006-09-27,0.47540983606557374
2006-09-28,0.4166666666666667
2006-09-29,0.4551971326164875
2006-09-30,0.48535564853556484
2006-10-01,0.5282051282051282
2006-10-02,0.3359683794466403
2006-10-03,0.45514950166112955
2006-10-04,0.38321167883211676
2006-10-05,0.4076923076923077
2006-10-06,0.44481605351170567
2006-10-07,0.45774647887323944
2006-10-08,0.5450236966824644
2006-10-09,0.4264705882352941
2006-10-10,0.42410714285714285
2006-10-11,0.40476190476190477
2006-10-12,0.3978494623655914
2006-10-13,0.4013377926421405
2006-10-14,0.52
2006-10-15,0.5528846153846154
2006-10-16,0.4069767441860465
2006-10-17,0.3799126637554585
2006-10-18,0.34901960784313724
2006-10-19,0.40293040293040294
2006-10-20,0.391025641025641
2006-10-21,0.47417840375586856
2006-10-22,0.4946236559139785
2006-10-23,0.391304347826087
2006-10-24,0.3813559322033898
2006-10-25,0.44398340248962653
2006-10-26,0.40816326530612246
2006-10-27,0.5077399380804953
2006-10-28,0.4579831932773109
2006-10-29,0.4031413612565445
2006-10-30,0.4050179211469534
2006-10-31,0.44642857142857145
2006-11-01,0.5174418604651163
2006-11-02,0.4448818897637795
2006-11-03,0.4820717131474104
2006-11-04,0.5128205128205128
2006-11-05,0.5423728813559322
2006-11-06,0.3729508196721312
2006-11-07,0.42971887550200805
2006-11-08,0.43333333333333335
2006-11-09,0.4246031746031746
2006-11-10,0.4525993883792049
2006-11-11,0.46634615384615385
2006-11-12,0.5340314136125655
2006-11-13,0.3612167300380228
2006-11-14,0.40304182509505704
2006-11-15,0.4020979020979021
2006-11-16,0.3745704467353952
2006-11-17,0.4010989010989011
2006-11-18,0.459375
2006-11-19,0.5645933014354066
2006-11-20,0.3898305084745763
2006-11-21,0.375886524822695
2006-11-22,0.35424354243542433
2006-11-23,0.37383177570093457
2006-11-24,0.43006993006993005
2006-11-25,0.49743589743589745
2006-11-26,0.5208333333333334
2006-11-27,0.3781094527363184
2006-11-28,0.3620689655172414
2006-11-29,0.40808823529411764
2006-11-30,0.3495575221238938
2006-12-01,0.40604026845637586
2006-12-02,0.5041666666666667
2006-12-03,0.5161290322580645
2006-12-04,0.39552238805970147
2006-12-05,0.3242320819112628
2006-12-06,0.47265625
2006-12-07,0.4033333333333333
2006-12-08,0.36046511627906974
2006-12-09,0.45390070921985815
2006-12-10,0.4858757062146893
2006-12-11,0.39730639730639733
2006-12-12,0.3894736842105263
2006-12-13,0.3893129770992366
2006-12-14,0.47766323024054985
2006-12-15,0.4174454828660436
2006-12-16,0.4606741573033708
2006-12-17,0.5
2006-12-18,0.44841269841269843
2006-12-19,0.421455938697318
2006-12-20,0.36678200692041524
2006-12-21,0.47232472324723246
2006-12-22,0.5417867435158501
2006-12-23,0.49372384937238495
2006-12-24,0.6031746031746031
2006-12-25,0.5824175824175825
2006-12-26,0.43558282208588955
2006-12-27,0.4375
2006-12-28,0.4581005586592179
2006-12-29,0.47668393782383417
2006-12-30,0.5491329479768786
2006-12-31,0.47761194029850745
2007-01-01,0.49101796407185627
2007-01-02,0.4494949494949495
2007-01-03,0.43956043956043955
2007-01-04,0.44148936170212766
2007-01-05,0.46153846153846156
2007-01-06,0.4304932735426009
2007-01-07,0.5757575757575758
2007-01-08,0.39543726235741444
2007-01-09,0.3458333333333333
2007-01-10,0.41263940520446096
2007-01-11,0.4505928853754941
2007-01-12,0.4216417910447761
2007-01-13,0.4782608695652174
2007-01-14,0.5113636363636364
2007-01-15,0.4188034188034188
2007-01-16,0.3480392156862745
2007-01-17,0.41013824884792627
2007-01-18,0.35344827586206895
2007-01-19,0.36764705882352944
2007-01-20,0.4403292181069959
2007-01-21,0.5506329113924051
2007-01-22,0.4213197969543147
2007-01-23,0.44155844155844154
2007-01-24,0.4012738853503185
2007-01-25,0.3386243386243386
2007-01-26,0.3385416666666667
2007-01-27,0.5170731707317073
2007-01-28,0.46153846153846156
2007-01-29,0.3489583333333333
2007-01-30,0.47150259067357514
2007-01-31,0.41081081081081083
2007-02-01,0.3895582329317269
2007-02-02,0.40458015267175573
2007-02-03,0.4557522123893805
2007-02-04,0.4946236559139785
2007-02-05,0.3736842105263158
2007-02-06,0.4155844155844156
2007-02-07,0.3418803418803419
2007-02-08,0.37735849056603776
2007-02-09,0.41403508771929826
2007-02-10,0.4497816593886463
2007-02-11,0.5227272727272727
2007-02-12,0.32727272727272727
2007-02-13,0.3303964757709251
2007-02-14,0.3881278538812785
2007-02-15,0.45228215767634855
2007-02-16,0.42735042735042733
2007-02-17,0.5343915343915344
2007-02-18,0.4943820224719101
2007-02-19,0.46808510638297873
2007-02-20,0.4427860696517413
2007-02-21,0.42
2007-02-22,0.4079601990049751
2007-02-23,0.40106951871657753
2007-02-24,0.4528301886792453
2007-02-25,0.48554913294797686
2007-02-26,0.3854748603351955
2007-02-27,0.375
2007-02-28,0.3686868686868687
2007-03-01,0.42857142857142855
2007-03-02,0.4122137404580153
2007-03-03,0.5170940170940171
2007-03-04,0.45454545454545453
2007-03-05,0.4046511627906977
2007-03-06,0.35064935064935066
2007-03-07,0.4372093023255814
2007-03-08,0.41596638655462187
2007-03-09,0.46017699115044247
2007-03-10,0.51953125
2007-03-11,0.5073891625615764
2007-03-12,0.42272727272727273
2007-03-13,0.38271604938271603
2007-03-14,0.46473029045643155
2007-03-15,0.42083333333333334
2007-03-16,0.4219858156028369
2007-03-17,0.5096153846153846
2007-03-18,0.4782608695652174
2007-03-19,0.39737991266375544
2007-03-20,0.3878504672897196
2007-03-21,0.3059360730593607
2007-03-22,0.421875
2007-03-23,0.41106719367588934
2007-03-24,0.4919786096256685
2007-03-25,0.4892086330935252
2007-03-26,0.32142857142857145
2007-03-27,0.4504950495049505
2007-03-28,0.39035087719298245
2007-03-29,0.39086294416243655
2007-03-30,0.3492647058823529
2007-03-31,0.3869346733668342
2007-04-01,0.5714285714285714
2007-04-02,0.40609137055837563
2007-04-03,0.4405940594059406
2007-04-04,0.3251231527093596
2007-04-05,0.42105263157894735
2007-04-06,0.4448051948051948
2007-04-07,0.5098039215686274
2007-04-08,0.5683760683760684
2007-04-09,0.5371428571428571
2007-04-10,0.35714285714285715
2007-04-11,0.3617886178861789
2007-04-12,0.45041322314049587
2007-04-13,0.47058823529411764
2007-04-14,0.49382716049382713
2007-04-15,0.527363184079602
2007-04-16,0.4411764705882353
2007-04-17,0.40869565217391307
2007-04-18,0.40425531914893614
2007-04-19,0.47345132743362833
2007-04-20,0.41414141414141414
2007-04-21,0.5037878787878788
2007-04-22,0.5062761506276151
2007-04-23,0.4155251141552511
2007-04-24,0.4425531914893617
2007-04-25,0.38022813688212925
2007-04-26,0.428
2007-04-27,0.40298507462686567
2007-04-28,0.452
2007-04-29,0.5105263157894737
2007-04-30,0.4585152838427948
2007-05-01,0.49473684210526314
2007-05-02,0.3903345724907063
2007-05-03,0.3652173913043478
2007-05-04,0.39846743295019155
2007-05-05,0.4977578475336323
2007-05-06,0.48130841121495327
2007-05-07,0.4431818181818182
2007-05-08,0.4121212121212121
2007-05-09,0.3799126637554585
2007-05-10,0.3877551020408163
2007-05-11,0.3805970149253731
2007-05-12,0.4930875576036866
2007-05-13,0.5480769230769231
2007-05-14,0.38016528925619836
2007-05-15,0.4
2007-05-16,0.3951612903225806
2007-05-17,0.532967032967033
2007-05-18,0.45188284518828453
2007-05-19,0.5504587155963303
2007-05-20,0.48205128205128206
2007-05-21,0.3853211009174312
2007-05-22,0.38934426229508196
2007-05-23,0.4692982456140351
2007-05-24,0.4104803493449782
2007-05-25,0.4583333333333333
2007-05-26,0.502283105022831
2007-05-27,0.4481132075471698
2007-05-28,0.4717948717948718
2007-05-29,0.3843137254901961
2007-05-30,0.39776951672862454
2007-05-31,0.38461538461538464
2007-06-01,0.45724907063197023
2007-06-02,0.5344827586206896
2007-06-03,0.4716981132075472
2007-06-04,0.41743119266055045
2007-06-05,0.3875
2007-06-06,0.43986254295532645
2007-06-07,0.45228215767634855
